City,State,Merge_Key_x,State_FIPS,Place_FIPS,NAME,Total_Population_2021,Median_Household_Income_2021,Median_Housing_Value_2021,Owner_Occupied_Units_2021,Bachelors_Degree_Count_2021,Masters_Degree_Count_2021,Unemployed_Count_2021,Unemployment_Rate_2021,Bachelors_Or_Higher_Rate_2021,Total_Population_2022,Median_Household_Income_2022,Median_Housing_Value_2022,Owner_Occupied_Units_2022,Bachelors_Degree_Count_2022,Masters_Degree_Count_2022,Unemployed_Count_2022,Unemployment_Rate_2022,Bachelors_Or_Higher_Rate_2022,Total_Population_2023,Median_Household_Income_2023,Median_Housing_Value_2023,Owner_Occupied_Units_2023,Bachelors_Degree_Count_2023,Masters_Degree_Count_2023,Unemployed_Count_2023,Unemployment_Rate_2023,Bachelors_Or_Higher_Rate_2023,Unnamed: 0,Merge_Key_y,n_restaurants,n_cuisine,n_cuisine_mexican,n_cuisine_pizza,n_cuisine_american,n_cuisine_japanese,n_cuisine_thai,n_cuisine_sushi,n_cuisine_italian,n_cuisine_chinese,n_cuisine_korean,n_cuisine_burger,n_cuisine_mediterranean,n_cuisine_breakfast,n_cuisine_seafood,n_cuisine_asian,n_cuisine_indian,n_cuisine_barbecue,n_cuisine_sandwich,n_cuisine_steak_house,n_cuisine_vietnamese,n_cuisine_noodle,n_cuisine_chicken,n_cuisine_ramen,n_cuisine_french,n_cuisine_pasta,n_cuisine_filipino,n_cuisine_coffee_shop,n_cuisine_salad,n_cuisine_pancake,n_cuisine_peruvian,n_cuisine_hawaiian,n_cuisine_greek,n_cuisine_regional,n_cuisine_poke,n_cuisine_lebanese,n_cuisine_kebab,n_cuisine_fish,n_cuisine_spanish,n_cuisine_diner,n_cuisine_tacos,n_cuisine_dessert,n_cuisine_deli,n_cuisine_ice_cream,n_cuisine_brazilian,n_cuisine_middle_eastern,n_cuisine_tex-mex,n_cuisine_lunch,n_cuisine_grill,n_cuisine_brunch,n_cuisine_southern,n_cuisine_italian_pizza,n_cuisine_latin_american,n_cuisine_wings,n_cuisine_german,n_cuisine_steak,n_cuisine_bagel,n_cuisine_tapas,n_cuisine_fish_and_chips,n_cuisine_international,n_cuisine_jamaican,n_cuisine_turkish,n_cuisine_cajun,n_cuisine_soup,n_cuisine_buffet,n_cuisine_donut,n_cuisine_mongolian_grill,n_cuisine_caribbean,n_cuisine_hot_dog,n_cuisine_bar_and_grill,n_venues,n_venue_type,n_venue_bar,n_venue_fitness_centre,n_venue_theatre,n_venue_sports_centre,n_venue_cinema,n_venue_public_bookcase,n_venue_pub,n_venue_nightclub,n_venue_arts_centre,n_venue_stadium,n_venue_public_building,n_venue_casino,n_cafe,n_cafe_cuisine,n_cafe_brand,n_cafe_brand_Starbucks,n_cafe_brand_Dunkin',n_cafe_amenity_cafe,n_cafe_amenity_fast_food,n_cafe_cuisine_coffee_shop,n_cafe_cuisine_bubble_tea,n_cafe_cuisine_donut,n_cafe_cuisine_sandwich,n_cafe_cuisine_breakfast,n_cafe_cuisine_american,n_cafe_cuisine_coffee,n_cafe_cuisine_pastry,n_cafe_cuisine_tea,n_cafe_cuisine_dessert,n_cafe_cuisine_bagel,n_cafe_cuisine_ice_cream,n_cafe_brand_Tim_Hortons,n_cafe_brand_Dutch_Bros._Coffee,amenity_arts_centre,amenity_attraction,amenity_bar,amenity_bench,amenity_botanical_gardens,amenity_cafe,amenity_casino,amenity_cinema,amenity_clinic,amenity_college,amenity_community garden,amenity_community_centre,amenity_concert_hall,amenity_conference_centre,amenity_courthouse,amenity_coworking_space,amenity_drinking_water,amenity_events_venue,amenity_exhibition_centre,amenity_fast_food,amenity_fire_station,amenity_fountain,amenity_grave_yard,amenity_historic_site,amenity_library,amenity_museum,amenity_music_venue,amenity_nightclub,amenity_parking,amenity_place_of_worship,amenity_planetarium,amenity_pub,amenity_public_building,amenity_public_facility,amenity_restaurant,amenity_school,amenity_shelter,amenity_shelter;ping pong tables,amenity_social_centre,amenity_social_facility,amenity_studio,amenity_theatre,amenity_toilets,amenity_university,historic_site,leisure_amusement_arcade,leisure_bleachers,leisure_garden,leisure_ice_rink,leisure_park,leisure_pitch,leisure_sports_centre,leisure_stadium,other,fortune,sbs
Manchester,CT,"manchester,CT",9.0,44690.0,Manchester CDP,36832.0,66637.0,170700.0,8615.0,4449.0,2863.0,1009.0,0.0273946568201563,0.1985230234578627,37015.0,73265.0,195200.0,8429.0,4441.0,2895.0,1049.0,0.0283398622180197,0.1981899230041875,36561.0,76780.0,205800.0,8643.0,4820.0,2908.0,1121.0,0.0306610869505757,0.2113727742676622,652,"Manchester, CT",817,101.0,26.0,78.0,42.0,15.0,18.0,10.0,46.0,56.0,9.0,14.0,7.0,7.0,7.0,29.0,44.0,1.0,12.0,13.0,9.0,3.0,11.0,3.0,3.0,2.0,0.0,8.0,2.0,1.0,0.0,0.0,7.0,7.0,0.0,1.0,3.0,1.0,11.0,1.0,1.0,6.0,3.0,3.0,4.0,4.0,1.0,2.0,4.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,3.0,803,13.0,265.0,74.0,25.0,94.0,11.0,3.0,264.0,28.0,12.0,16.0,1.0,8.0,380,38,20,23.0,28.0,346.0,29.0,154.0,5.0,28.0,12.0,5.0,2.0,3.0,0.0,5.0,1.0,0.0,3.0,2.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,83,0,0,1,7,0,9
Manchester,NH,"manchester,NH",33.0,45140.0,Manchester city,114730.0,66929.0,258100.0,22553.0,17655.0,6569.0,3219.0,0.0280571777216072,0.2111391963740957,115037.0,74040.0,304700.0,23333.0,18006.0,6687.0,2854.0,0.0248094091466223,0.2146526769648026,115415.0,77415.0,336300.0,24411.0,18837.0,7352.0,2684.0,0.0232552094615084,0.226911579950613,242,"Manchester, NH",817,101.0,26.0,78.0,42.0,15.0,18.0,10.0,46.0,56.0,9.0,14.0,7.0,7.0,7.0,29.0,44.0,1.0,12.0,13.0,9.0,3.0,11.0,3.0,3.0,2.0,0.0,8.0,2.0,1.0,0.0,0.0,7.0,7.0,0.0,1.0,3.0,1.0,11.0,1.0,1.0,6.0,3.0,3.0,4.0,4.0,1.0,2.0,4.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,3.0,803,13.0,265.0,74.0,25.0,94.0,11.0,3.0,264.0,28.0,12.0,16.0,1.0,8.0,380,38,20,23.0,28.0,346.0,29.0,154.0,5.0,28.0,12.0,5.0,2.0,3.0,0.0,5.0,1.0,0.0,3.0,2.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,74,0,0,3,9,0,9
Manhattan,KS,"manhattan,KS",20.0,44250.0,Manhattan city,54794.0,52747.0,222300.0,8685.0,7627.0,4087.0,1456.0,0.0265722524363981,0.2137825309340438,54287.0,55316.0,242300.0,8581.0,7355.0,3850.0,1417.0,0.0261020133733674,0.2064030062445889,53951.0,58441.0,243700.0,8953.0,7640.0,3774.0,1357.0,0.0251524531519341,0.2115623436080888,732,"Manhattan, KS",3460,190.0,164.0,233.0,196.0,233.0,103.0,149.0,336.0,287.0,78.0,50.0,72.0,29.0,79.0,69.0,105.0,26.0,38.0,44.0,43.0,17.0,21.0,38.0,77.0,8.0,6.0,11.0,12.0,5.0,10.0,3.0,37.0,7.0,3.0,11.0,3.0,4.0,22.0,61.0,8.0,7.0,5.0,3.0,6.0,23.0,4.0,0.0,4.0,15.0,7.0,5.0,15.0,3.0,6.0,13.0,5.0,10.0,0.0,6.0,6.0,15.0,3.0,4.0,0.0,0.0,0.0,24.0,0.0,0.0,1519,17.0,670.0,214.0,198.0,92.0,35.0,16.0,195.0,33.0,44.0,10.0,3.0,0.0,1350,74,47,174.0,116.0,1218.0,127.0,648.0,52.0,128.0,70.0,45.0,12.0,12.0,30.0,9.0,14.0,44.0,11.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,49,0,0,8,13,0,7
Mankato,MN,"mankato,MN",27.0,39878.0,Mankato city,43938.0,56274.0,196300.0,8999.0,5798.0,2261.0,919.0,0.0209158359506577,0.183417542901361,44444.0,61726.0,236200.0,8726.0,5618.0,2192.0,1135.0,0.0255377553775537,0.1757267572675726,44882.0,64826.0,250600.0,8880.0,5640.0,1909.0,1274.0,0.0283855443162069,0.1681966044293926,899,"Mankato, MN",38,17.0,3.0,6.0,4.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35,8.0,4.0,5.0,3.0,9.0,3.0,0.0,8.0,0.0,1.0,2.0,0.0,0.0,15,8,4,2.0,1.0,13.0,2.0,12.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,53,0,0,2,8,0,5
Mansfield,OH,"mansfield,OH",39.0,47138.0,Mansfield city,47437.0,37009.0,86700.0,9108.0,3465.0,1149.0,1753.0,0.0369542761979045,0.0972658473343592,47630.0,40996.0,97300.0,9479.0,3442.0,1379.0,1512.0,0.0317446987192945,0.1012177199244173,47686.0,42605.0,110600.0,9687.0,3633.0,1252.0,1348.0,0.0282682548337038,0.1024409679989934,842,"Mansfield, OH",165,46.0,9.0,19.0,21.0,3.0,2.0,5.0,8.0,18.0,0.0,1.0,1.0,2.0,2.0,6.0,7.0,3.0,1.0,5.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,170,10.0,21.0,23.0,13.0,25.0,5.0,0.0,66.0,6.0,4.0,6.0,0.0,0.0,70,6,8,6.0,7.0,63.0,7.0,27.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,33,0,0,2,3,0,6
Mansfield,TX,"mansfield,TX",48.0,46452.0,Mansfield city,71375.0,105579.0,302000.0,17644.0,11360.0,5411.0,1651.0,0.0231313485113835,0.234970227670753,73680.0,112465.0,354100.0,18054.0,12351.0,5767.0,1456.0,0.0197611292073832,0.245901194353963,75398.0,116590.0,380000.0,17954.0,13104.0,5691.0,1481.0,0.0196424308337091,0.2492771691556805,499,"Mansfield, TX",165,46.0,9.0,19.0,21.0,3.0,2.0,5.0,8.0,18.0,0.0,1.0,1.0,2.0,2.0,6.0,7.0,3.0,1.0,5.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,170,10.0,21.0,23.0,13.0,25.0,5.0,0.0,66.0,6.0,4.0,6.0,0.0,0.0,70,6,8,6.0,7.0,63.0,7.0,27.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,2,3,0,30
Manteca,CA,"manteca,CA",6.0,45484.0,Manteca city,82408.0,82538.0,432100.0,17540.0,6973.0,2352.0,2458.0,0.0298272012425978,0.1131564896611979,83897.0,89966.0,506900.0,18115.0,7617.0,2339.0,2505.0,0.0298580402159791,0.1186693207146858,86521.0,94718.0,561200.0,19323.0,8389.0,2727.0,2647.0,0.0305937286901445,0.1284774794558546,416,"Manteca, CA",34,16.0,5.0,6.0,4.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,4.0,4.0,2.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3,3,4.0,2.0,5.0,2.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,1,0,8
Maple Grove,MN,"maple grove,MN",27.0,40166.0,Maple Grove city,69900.0,118479.0,324500.0,23174.0,16788.0,7520.0,1259.0,0.0180114449213161,0.3477539341917024,70110.0,127001.0,379800.0,22667.0,16954.0,7237.0,1623.0,0.0231493367565254,0.3450435030666096,70539.0,129481.0,397400.0,22997.0,17376.0,7669.0,1571.0,0.0222713676122428,0.3550518153078439,523,"Maple Grove, MN",41,23.0,2.0,4.0,7.0,1.0,0.0,2.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18,6.0,1.0,7.0,1.0,5.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,7,2,3,1.0,2.0,5.0,2.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,200,0,0,1,1,0,12
Marana,AZ,"marana,AZ",4.0,44270.0,Marana town,50834.0,94983.0,291900.0,15829.0,9803.0,4718.0,992.0,0.0195144981705157,0.2856552700948184,52542.0,105624.0,347700.0,16524.0,10835.0,4878.0,1053.0,0.0200411099691675,0.2990559933005976,54487.0,108256.0,380100.0,17394.0,11465.0,5036.0,1390.0,0.0255106722704498,0.3028428799530163,769,"Marana, AZ",44,18.0,6.0,5.0,5.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,4.0,1.0,6.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16,5.0,1.0,6.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,5,3,7.0,1.0,13.0,1.0,10.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,6
Maricopa,AZ,"maricopa,AZ",4.0,44410.0,Maricopa city,57075.0,82388.0,235000.0,15181.0,5727.0,2399.0,1006.0,0.0176259307928164,0.1423740692071835,59605.0,88795.0,292300.0,15636.0,5783.0,2529.0,1002.0,0.0168106702457847,0.1394513883063501,62986.0,94208.0,338600.0,16450.0,6293.0,2537.0,1323.0,0.0210046677039342,0.1401898834661671,678,"Maricopa, AZ",8,6.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,57,0,0,0,1,0,15
Marietta,GA,"marietta,GA",13.0,49756.0,Marietta city,60962.0,62585.0,330700.0,11167.0,12052.0,4550.0,1391.0,0.0228174928644073,0.2723335848561399,61387.0,67589.0,376400.0,11284.0,12341.0,4608.0,1154.0,0.018798768468894,0.2761008031016339,61773.0,70086.0,401100.0,11608.0,13015.0,4612.0,1329.0,0.0215142538002039,0.2853512052191087,633,"Marietta, GA",146,43.0,15.0,13.0,29.0,3.0,2.0,4.0,3.0,6.0,4.0,3.0,3.0,6.0,4.0,4.0,4.0,5.0,3.0,3.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,79,10.0,8.0,8.0,12.0,12.0,2.0,8.0,17.0,3.0,5.0,4.0,0.0,0.0,24,5,3,5.0,3.0,21.0,3.0,16.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,79,0,0,4,14,0,108
Marysville,WA,"marysville,WA",53.0,43955.0,Marysville city,69957.0,89008.0,384000.0,17897.0,7208.0,2087.0,1705.0,0.0243721142987835,0.1328673327901425,70847.0,98288.0,456600.0,17984.0,7672.0,2180.0,1613.0,0.0227673719423546,0.1390602283794656,71570.0,100362.0,521500.0,17936.0,7903.0,2566.0,1489.0,0.0208048064831633,0.1462763727818918,518,"Marysville, WA",84,25.0,11.0,10.0,9.0,1.0,3.0,1.0,2.0,7.0,0.0,4.0,0.0,3.0,2.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33,7.0,3.0,7.0,3.0,5.0,2.0,0.0,8.0,0.0,0.0,5.0,0.0,0.0,31,2,4,9.0,0.0,30.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,162,0,0,3,6,0,5
Medford,MA,"medford,MA",25.0,39835.0,Medford city,60708.0,107853.0,588100.0,13502.0,13220.0,8062.0,1646.0,0.0271133952691572,0.3505633524411939,61748.0,114863.0,669600.0,13520.0,13810.0,7992.0,1636.0,0.0264947852562026,0.3530802617088812,59062.0,118089.0,715500.0,13038.0,13282.0,8106.0,1645.0,0.0278520876367207,0.362127933358166,654,"Medford, MA",145,43.0,15.0,18.0,7.0,5.0,2.0,8.0,9.0,6.0,1.0,5.0,0.0,4.0,1.0,5.0,3.0,2.0,7.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,65,10.0,11.0,14.0,7.0,19.0,2.0,7.0,2.0,1.0,1.0,1.0,0.0,0.0,67,11,6,9.0,9.0,58.0,9.0,42.0,2.0,9.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,27,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,14,0,0,0,0,810,0,0,11,93,0,3
Medford,OR,"medford,OR",41.0,47000.0,Medford city,84894.0,57424.0,307200.0,18224.0,10337.0,3878.0,2248.0,0.0264800810422409,0.1674441067684406,85539.0,65647.0,355600.0,18677.0,11141.0,3804.0,2072.0,0.0242228691006441,0.1747156267901191,85794.0,70497.0,387000.0,19079.0,11481.0,4069.0,2207.0,0.0257244096323752,0.1812481059281535,400,"Medford, OR",145,43.0,15.0,18.0,7.0,5.0,2.0,8.0,9.0,6.0,1.0,5.0,0.0,4.0,1.0,5.0,3.0,2.0,7.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,65,10.0,11.0,14.0,7.0,19.0,2.0,7.0,2.0,1.0,1.0,1.0,0.0,0.0,67,11,6,9.0,9.0,58.0,9.0,42.0,2.0,9.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,50,0,0,2,8,1,13
Melbourne,FL,"melbourne,FL",12.0,43975.0,Melbourne city,83500.0,55543.0,200900.0,20292.0,12323.0,4962.0,1549.0,0.0185508982035928,0.2070059880239521,84982.0,60917.0,247300.0,20849.0,12361.0,5673.0,1939.0,0.02281659645572,0.2122096443952837,85718.0,64504.0,272900.0,21667.0,13188.0,5698.0,1863.0,0.0217340581908117,0.2203271191581698,407,"Melbourne, FL",3981,154.0,67.0,238.0,35.0,228.0,204.0,99.0,238.0,337.0,81.0,47.0,14.0,10.0,26.0,108.0,231.0,29.0,4.0,15.0,167.0,45.0,71.0,13.0,20.0,24.0,3.0,15.0,5.0,7.0,2.0,0.0,62.0,15.0,0.0,16.0,14.0,4.0,7.0,2.0,0.0,6.0,1.0,5.0,2.0,13.0,2.0,1.0,3.0,5.0,0.0,10.0,1.0,0.0,2.0,3.0,1.0,6.0,25.0,11.0,0.0,22.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2863,19.0,511.0,505.0,132.0,767.0,68.0,80.0,599.0,32.0,39.0,49.0,61.0,6.0,3074,102,44,24.0,4.0,3042.0,27.0,517.0,84.0,14.0,99.0,53.0,2.0,32.0,7.0,7.0,20.0,7.0,17.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,100,0,0,0,5,1,96
Memphis,TN,"memphis,TN",47.0,48000.0,Memphis city,634139.0,43981.0,113700.0,116737.0,67798.0,30151.0,27965.0,0.0440991643787876,0.1544598266310698,630027.0,48090.0,139600.0,117165.0,69869.0,31527.0,26828.0,0.0425823020283257,0.1609391343545594,629063.0,51211.0,157100.0,117061.0,69541.0,32616.0,25647.0,0.0407701613351921,0.1623954993379041,27,"Memphis, TN",277,46.0,16.0,15.0,26.0,6.0,1.0,1.0,10.0,7.0,2.0,15.0,2.0,10.0,7.0,2.0,3.0,12.0,12.0,8.0,2.0,0.0,8.0,0.0,2.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,1.0,5.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,112,10.0,34.0,9.0,20.0,16.0,11.0,2.0,8.0,4.0,3.0,5.0,0.0,0.0,43,11,3,17.0,3.0,40.0,3.0,29.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1,0,0,0,0,105,0,0,5,22,3,94
