Merge_Key,Total_Population_2021,Median_Household_Income_2021,Median_Housing_Value_2021,Owner_Occupied_Units_2021,Bachelors_Degree_Count_2021,Masters_Degree_Count_2021,Unemployed_Count_2021,Unemployment_Rate_2021,Bachelors_Or_Higher_Rate_2021,Total_Population_2022,Median_Household_Income_2022,Median_Housing_Value_2022,Owner_Occupied_Units_2022,Bachelors_Degree_Count_2022,Masters_Degree_Count_2022,Unemployed_Count_2022,Unemployment_Rate_2022,Bachelors_Or_Higher_Rate_2022,Total_Population_2023,Median_Household_Income_2023,Median_Housing_Value_2023,Owner_Occupied_Units_2023,Bachelors_Degree_Count_2023,Masters_Degree_Count_2023,Unemployed_Count_2023,Unemployment_Rate_2023,Bachelors_Or_Higher_Rate_2023,fortune,sbs,count,water_0,water_beach,water_coastline,water_harbor_harbour,water_lake,water_marina,water_river,n_restaurants_PER_10K,n_cuisine_PER_10K_PER_10K,n_cuisine_mexican_PER_10K_PER_10K,n_cuisine_pizza_PER_10K_PER_10K,n_cuisine_american_PER_10K_PER_10K,n_cuisine_japanese_PER_10K_PER_10K,n_cuisine_thai_PER_10K_PER_10K,n_cuisine_sushi_PER_10K_PER_10K,n_cuisine_italian_PER_10K_PER_10K,n_cuisine_chinese_PER_10K_PER_10K,n_cuisine_korean_PER_10K_PER_10K,n_cuisine_burger_PER_10K_PER_10K,n_cuisine_mediterranean_PER_10K_PER_10K,n_cuisine_breakfast_PER_10K_PER_10K,n_cuisine_seafood_PER_10K_PER_10K,n_cuisine_asian_PER_10K_PER_10K,n_cuisine_indian_PER_10K_PER_10K,n_cuisine_barbecue_PER_10K_PER_10K,n_cuisine_sandwich_PER_10K_PER_10K,n_cuisine_steak_house_PER_10K_PER_10K,n_cuisine_vietnamese_PER_10K_PER_10K,n_cuisine_noodle_PER_10K_PER_10K,n_cuisine_chicken_PER_10K_PER_10K,n_cuisine_ramen_PER_10K_PER_10K,n_cuisine_french_PER_10K_PER_10K,n_cuisine_pasta_PER_10K_PER_10K,n_cuisine_filipino_PER_10K_PER_10K,n_cuisine_coffee_shop_PER_10K_PER_10K,n_cuisine_salad_PER_10K_PER_10K,n_cuisine_pancake_PER_10K_PER_10K,n_cuisine_peruvian_PER_10K_PER_10K,n_cuisine_hawaiian_PER_10K_PER_10K,n_cuisine_greek_PER_10K_PER_10K,n_cuisine_regional_PER_10K_PER_10K,n_cuisine_poke_PER_10K_PER_10K,n_cuisine_lebanese_PER_10K_PER_10K,n_cuisine_kebab_PER_10K_PER_10K,n_cuisine_fish_PER_10K_PER_10K,n_cuisine_spanish_PER_10K_PER_10K,n_cuisine_diner_PER_10K_PER_10K,n_cuisine_tacos_PER_10K_PER_10K,n_cuisine_dessert_PER_10K_PER_10K,n_cuisine_deli_PER_10K_PER_10K,n_cuisine_ice_cream_PER_10K_PER_10K,n_cuisine_brazilian_PER_10K_PER_10K,n_cuisine_middle_eastern_PER_10K_PER_10K,n_cuisine_tex-mex_PER_10K_PER_10K,n_cuisine_lunch_PER_10K_PER_10K,n_cuisine_grill_PER_10K_PER_10K,n_cuisine_brunch_PER_10K_PER_10K,n_cuisine_southern_PER_10K_PER_10K,n_cuisine_italian_pizza_PER_10K_PER_10K,n_cuisine_latin_american_PER_10K_PER_10K,n_cuisine_wings_PER_10K_PER_10K,n_cuisine_german_PER_10K_PER_10K,n_cuisine_steak_PER_10K_PER_10K,n_cuisine_bagel_PER_10K_PER_10K,n_cuisine_tapas_PER_10K_PER_10K,n_cuisine_fish_and_chips_PER_10K_PER_10K,n_cuisine_international_PER_10K_PER_10K,n_cuisine_jamaican_PER_10K_PER_10K,n_cuisine_turkish_PER_10K_PER_10K,n_cuisine_cajun_PER_10K_PER_10K,n_cuisine_soup_PER_10K_PER_10K,n_cuisine_buffet_PER_10K_PER_10K,n_cuisine_donut_PER_10K_PER_10K,n_cuisine_mongolian_grill_PER_10K_PER_10K,n_cuisine_caribbean_PER_10K_PER_10K,n_cuisine_hot_dog_PER_10K_PER_10K,n_cuisine_bar_and_grill_PER_10K_PER_10K,n_venues_PER_10K_PER_10K,n_venue_type_PER_10K_PER_10K,n_venue_bar_PER_10K_PER_10K,n_venue_fitness_centre_PER_10K_PER_10K,n_venue_theatre_PER_10K_PER_10K,n_venue_sports_centre_PER_10K_PER_10K,n_venue_cinema_PER_10K_PER_10K,n_venue_public_bookcase_PER_10K_PER_10K,n_venue_pub_PER_10K_PER_10K,n_venue_nightclub_PER_10K_PER_10K,n_venue_arts_centre_PER_10K_PER_10K,n_venue_stadium_PER_10K_PER_10K,n_venue_public_building_PER_10K_PER_10K,n_venue_casino_PER_10K_PER_10K,n_cafe_PER_10K_PER_10K,n_cafe_cuisine_PER_10K_PER_10K,n_cafe_brand_PER_10K_PER_10K,n_cafe_brand_Starbucks_PER_10K_PER_10K,n_cafe_brand_Dunkin'_PER_10K_PER_10K,n_cafe_amenity_cafe_PER_10K_PER_10K,n_cafe_amenity_fast_food_PER_10K_PER_10K,n_cafe_cuisine_coffee_shop_PER_10K_PER_10K,n_cafe_cuisine_bubble_tea_PER_10K_PER_10K,n_cafe_cuisine_donut_PER_10K_PER_10K,n_cafe_cuisine_sandwich_PER_10K_PER_10K,n_cafe_cuisine_breakfast_PER_10K_PER_10K,n_cafe_cuisine_american_PER_10K_PER_10K,n_cafe_cuisine_coffee_PER_10K_PER_10K,n_cafe_cuisine_pastry_PER_10K_PER_10K,n_cafe_cuisine_tea_PER_10K_PER_10K,n_cafe_cuisine_dessert_PER_10K_PER_10K,n_cafe_cuisine_bagel_PER_10K_PER_10K,n_cafe_cuisine_ice_cream_PER_10K_PER_10K,n_cafe_brand_Tim_Hortons_PER_10K_PER_10K,n_cafe_brand_Dutch_Bros._Coffee_PER_10K_PER_10K,amenity_arts_centre_PER_10K_PER_10K,amenity_bar_PER_10K_PER_10K,amenity_community_centre_PER_10K_PER_10K,amenity_concert_hall_PER_10K_PER_10K,amenity_music_venue_PER_10K_PER_10K,amenity_nightclub_PER_10K_PER_10K,amenity_parking_PER_10K_PER_10K,amenity_pub_PER_10K_PER_10K,amenity_school_PER_10K_PER_10K,amenity_theatre_PER_10K_PER_10K,leisure_park_PER_10K_PER_10K,leisure_stadium_PER_10K_PER_10K,tourism_artwork_PER_10K_PER_10K,tourism_attraction_PER_10K_PER_10K,tourism_gallery_PER_10K_PER_10K,tourism_museum_PER_10K_PER_10K,tourism_picnic_site_PER_10K_PER_10K,tourism_viewpoint_PER_10K_PER_10K,tourism_yes_PER_10K_PER_10K,arts_theatre_events_PER_10K_PER_10K,music_events_PER_10K_PER_10K,other_events_PER_10K_PER_10K,sports_events_PER_10K_PER_10K,arts_theatre_venues_PER_10K_PER_10K,music_venues_PER_10K_PER_10K,other_venues_PER_10K_PER_10K,sports_venues_PER_10K_PER_10K
"turlock,CA",72494,66646,345200.0,13578,7450,2667,2824,0.038954948,0.1395563771,72504,74559,400500,13603,7914,2802,2602,0.03588767516,0.1477987421,72400,79807,443900,14363,7761,3188,2721,0.03758287293,0.1512292818,0,4,0,1,0,0,0,0,0,0,9.530386740331492,0.6677146607246421,0.20985317908488751,0.19077561734989773,0.11446537040993864,0.019077561734989774,0.0,0.03815512346997955,0.0763102469399591,0.09538780867494887,0.019077561734989774,0.0763102469399591,0.05723268520496932,0.03815512346997955,0.0,0.03815512346997955,0.0,0.019077561734989774,0.0763102469399591,0.03815512346997955,0.0,0.0,0.019077561734989774,0.019077561734989774,0.0,0.0,0.0,0.03815512346997955,0.03815512346997955,0.019077561734989774,0.0,0.019077561734989774,0.0,0.0,0.0,0.0,0.019077561734989774,0.0,0.0,0.019077561734989774,0.019077561734989774,0.0,0.0,0.019077561734989774,0.0,0.019077561734989774,0.019077561734989774,0.0,0.019077561734989774,0.0,0.0,0.0,0.0,0.03815512346997955,0.0,0.0,0.0,0.0,0.0,0.019077561734989774,0.0,0.019077561734989774,0.0,0.019077561734989774,0.0,0.0,0.0,0.0,0.0,0.0,0.5150941668447239,0.17169805561490797,0.05723268520496932,0.1335429321449284,0.1335429321449284,0.09538780867494887,0.019077561734989774,0.019077561734989774,0.019077561734989774,0.0,0.019077561734989774,0.019077561734989774,0.0,0.0,0.4387839199047648,0.03815512346997955,0.0763102469399591,0.19077561734989773,0.0,0.4387839199047648,0.0,0.24800830255486706,0.05723268520496932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03815512346997955,0.019077561734989774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1526204938799182,1.0492658954244376,0.019077561734989774,0.0,0.0,0.019077561734989774,0.019077561734989774,0.0,0.0,0.0,0.019077561734989774,0.0,0.0,0.019077561734989774,0.019077561734989774,0.0,0.0,0.019077561734989774
"tuscaloosa,AL",99252,44880,194500.0,17113,11675,6279,3132,0.03155603917,0.1808930802,105797,47257,228300,17852,12315,6362,3522,0.03329016891,0.1765361967,107699,48536,236600,18117,12531,6245,3701,0.03436429308,0.1743377376,0,20,50,0,0,0,0,0,0,1,10.585056500060354,0.2586413229673821,0.06897101945796857,0.05172826459347643,0.11207790661919892,0.017242754864492144,0.0,0.017242754864492144,0.017242754864492144,0.017242754864492144,0.0,0.04310688716123036,0.008621377432246072,0.025864132296738215,0.060349642025722496,0.017242754864492144,0.017242754864492144,0.008621377432246072,0.025864132296738215,0.017242754864492144,0.0,0.0,0.017242754864492144,0.008621377432246072,0.008621377432246072,0.0,0.0,0.0,0.008621377432246072,0.008621377432246072,0.0,0.0,0.008621377432246072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008621377432246072,0.008621377432246072,0.0,0.008621377432246072,0.008621377432246072,0.0,0.0,0.0,0.008621377432246072,0.0,0.008621377432246072,0.008621377432246072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6207391751217172,0.08621377432246072,0.16380617121267535,0.09483515175470678,0.03448550972898429,0.08621377432246072,0.008621377432246072,0.017242754864492144,0.10345652918695286,0.017242754864492144,0.025864132296738215,0.06897101945796857,0.0,0.0,0.18967030350941355,0.025864132296738215,0.03448550972898429,0.04310688716123036,0.017242754864492144,0.1551847937804293,0.017242754864492144,0.11207790661919892,0.008621377432246072,0.017242754864492144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025864132296738215,0.0,0.0,0.0,0.0,0.017242754864492144,0.0,0.0,0.0,0.03448550972898429,0.8966232529535914,0.07759239689021465,0.0,0.0,0.03448550972898429,0.07759239689021465,0.0,0.0,0.0,0.0,0.04310688716123036,0.0,0.21553443580615178,0.0,0.008621377432246072,0.0,0.017242754864492144
"tustin,CA",79895,93901,735400.0,13383,13978,7287,2374,0.02971399962,0.2661618374,79514,102065,850200,13318,14482,7112,2570,0.03232135221,0.271574817,79035,108435,890600,13586,14732,7415,2310,0.02922755741,0.2802176251,0,9,1,0,0,0,0,0,0,1,14.423989371797305,0.5122843198466521,0.1600888499520788,0.14407996495687092,0.04802665498562364,0.11206219496645517,0.04802665498562364,0.11206219496645517,0.09605330997124728,0.04802665498562364,0.06403553998083152,0.04802665498562364,0.03201776999041576,0.03201776999041576,0.04802665498562364,0.09605330997124728,0.04802665498562364,0.04802665498562364,0.01600888499520788,0.0,0.06403553998083152,0.0,0.0,0.06403553998083152,0.01600888499520788,0.01600888499520788,0.0,0.01600888499520788,0.0,0.0,0.01600888499520788,0.0,0.01600888499520788,0.01600888499520788,0.01600888499520788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01600888499520788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03201776999041576,0.0,0.0,0.0,0.0,0.3682043548897812,0.09605330997124728,0.04802665498562364,0.14407996495687092,0.01600888499520788,0.0800444249760394,0.01600888499520788,0.0,0.06403553998083152,0.0,0.0,0.0,0.0,0.0,0.400222124880197,0.0800444249760394,0.0800444249760394,0.09605330997124728,0.01600888499520788,0.3842132398849891,0.01600888499520788,0.24013327492811817,0.03201776999041576,0.01600888499520788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0800444249760394,0.0,0.0,0.0,0.0,0.03201776999041576,0.0,0.0,0.0,0.3201776999041576,6.3235095731071125,0.09605330997124728,0.0,0.0,0.14407996495687092,0.17609773494728667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"twin falls,ID",51223,53936,192900.0,12774,4734,1992,1036,0.02022528942,0.1313082014,52315,58024,243700,12529,4743,2178,797,0.01523463634,0.1322947529,53219,60760,279400,12813,5063,2038,810,0.01522012815,0.1334297901,0,8,43,0,0,0,0,0,0,1,9.019335199834645,0.6002269646695297,0.2824597480797787,0.17653734254986167,0.45899709062964034,0.03530746850997234,0.07061493701994467,0.0,0.03530746850997234,0.07061493701994467,0.0,0.14122987403988935,0.0,0.03530746850997234,0.0,0.0,0.03530746850997234,0.0,0.0,0.105922405529917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03530746850997234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03530746850997234,0.0,0.0,0.03530746850997234,0.0,0.0,0.03530746850997234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03530746850997234,0.0,0.0,0.0,0.03530746850997234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5649194961595574,0.17653734254986167,0.24715227956980632,0.07061493701994467,0.07061493701994467,0.14122987403988935,0.03530746850997234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2824597480797787,0.07061493701994467,0.07061493701994467,0.07061493701994467,0.0,0.24715227956980632,0.0,0.17653734254986167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03530746850997234,0.0,0.0,0.0,0.0,0.03530746850997234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07061493701994467,1.4122987403988934,0.0,0.0,0.0,0.0,0.07061493701994467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"tyler,TX",104945,58385,170100.0,20283,13563,3991,2573,0.02451760446,0.1672685693,106440,63056,205200,20722,14185,4103,2837,0.02665351372,0.1718151071,107718,65527,216400,20840,14119,4288,2531,0.02349653725,0.1708813754,0,13,34,0,0,0,0,0,0,1,5.755769694944206,0.18960339885203917,0.07756502680310692,0.051710017868737954,0.07756502680310692,0.008618336311456325,0.0,0.0,0.025855008934368977,0.008618336311456325,0.0,0.008618336311456325,0.0,0.01723667262291265,0.025855008934368977,0.008618336311456325,0.0,0.025855008934368977,0.01723667262291265,0.025855008934368977,0.008618336311456325,0.0,0.0344733452458253,0.0,0.0,0.0,0.008618336311456325,0.0,0.0,0.01723667262291265,0.0,0.0,0.0,0.01723667262291265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025855008934368977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008618336311456325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01723667262291265,0.008618336311456325,0.0,0.0,0.0,0.0,0.2844050982780587,0.051710017868737954,0.025855008934368977,0.07756502680310692,0.051710017868737954,0.07756502680310692,0.0344733452458253,0.0,0.0,0.0,0.0,0.01723667262291265,0.0,0.0,0.08618336311456326,0.01723667262291265,0.025855008934368977,0.04309168155728163,0.0,0.0689466904916506,0.008618336311456325,0.060328354180194284,0.0,0.008618336311456325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008618336311456325,0.0,0.0,0.0,0.0,0.0,0.008618336311456325,0.0,0.0,0.0,0.051710017868737954,0.2585500893436897,0.01723667262291265,0.0,0.0,0.0,0.051710017868737954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"union,NJ",2848,100750,375900.0,767,679,260,316,0.1109550562,0.3297050562,2974,124100,418000,791,616,207,348,0.1170141224,0.2767316745,3284,127411,451500,782,685,216,374,0.1138855055,0.2743605359,1,8,1,0,0,0,0,1,0,0,121.80267965895248,176.17622666870412,27.817298947690123,27.817298947690123,83.45189684307037,9.272432982563373,0.0,0.0,9.272432982563373,18.544865965126746,0.0,27.817298947690123,0.0,18.544865965126746,9.272432982563373,0.0,0.0,0.0,0.0,9.272432982563373,0.0,0.0,0.0,0.0,0.0,9.272432982563373,9.272432982563373,0.0,0.0,9.272432982563373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.544865965126746,0.0,0.0,0.0,9.272432982563373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.272432982563373,0.0,0.0,9.272432982563373,9.272432982563373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.2627214071547,74.17946386050698,74.17946386050698,74.17946386050698,9.272432982563373,55.634597895380246,18.544865965126746,0.0,9.272432982563373,0.0,0.0,64.90703087794361,9.272432982563373,0.0,129.81406175588722,74.17946386050698,18.544865965126746,46.362164912816866,27.817298947690123,101.9967628081971,27.817298947690123,83.45189684307037,0.0,27.817298947690123,0.0,9.272432982563373,0.0,9.272432982563373,9.272432982563373,9.272432982563373,0.0,0.0,0.0,0.0,0.0,27.817298947690123,0.0,0.0,0.0,0.0,18.544865965126746,0.0,0.0,0.0,101.9967628081971,2364.4704105536603,18.544865965126746,0.0,0.0,27.817298947690123,101.9967628081971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"union city,CA",70828,127828,860300.0,13643,13960,6064,1583,0.02234991811,0.2827130513,69502,138013,1006600,13758,14845,6419,1732,0.02492014618,0.3059480303,68141,137194,1058200,14215,14117,6568,1853,0.02719361324,0.3035617323,0,3,2,0,1,0,0,0,0,0,18.491069987232358,1.055307621212115,0.3230533534322801,0.3230533534322801,0.12922134137291202,0.06461067068645601,0.06461067068645601,0.043073780457637344,0.08614756091527469,0.4738115850340108,0.043073780457637344,0.0,0.0,0.043073780457637344,0.043073780457637344,0.043073780457637344,0.08614756091527469,0.043073780457637344,0.08614756091527469,0.021536890228818672,0.12922134137291202,0.043073780457637344,0.0,0.021536890228818672,0.0,0.021536890228818672,0.12922134137291202,0.021536890228818672,0.0,0.021536890228818672,0.0,0.043073780457637344,0.0,0.0,0.0,0.0,0.021536890228818672,0.0,0.021536890228818672,0.021536890228818672,0.021536890228818672,0.021536890228818672,0.0,0.021536890228818672,0.0,0.0,0.021536890228818672,0.0,0.021536890228818672,0.0,0.0,0.021536890228818672,0.021536890228818672,0.06461067068645601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021536890228818672,0.021536890228818672,0.0,0.021536890228818672,0.021536890228818672,0.0,0.0,0.0,0.0,0.6461067068645602,0.19383201205936804,0.12922134137291202,0.12922134137291202,0.08614756091527469,0.08614756091527469,0.021536890228818672,0.10768445114409336,0.021536890228818672,0.0,0.0,0.043073780457637344,0.0,0.0,0.6030329264069229,0.2799795729746427,0.10768445114409336,0.08614756091527469,0.08614756091527469,0.5168853654916481,0.08614756091527469,0.3015164632034614,0.19383201205936804,0.10768445114409336,0.0,0.0,0.0,0.0,0.021536890228818672,0.0,0.021536890228818672,0.021536890228818672,0.0,0.0,0.0,0.021536890228818672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25844268274582405,3.661271338899174,0.06461067068645601,0.0,0.0,0.08614756091527469,0.17229512183054937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"union city,NJ",67903,53177,382200.0,4807,7267,2617,2778,0.04091129994,0.1455605791,67258,59967,448000,5048,7798,2925,2860,0.04252282256,0.1594308484,66375,65369,446800,5271,8846,2980,3128,0.04712617702,0.1781694915,0,3,6,0,0,1,0,0,0,0,18.983050847457626,1.1122105539418572,0.34047261855362976,0.34047261855362976,0.1361890474214519,0.06809452371072595,0.06809452371072595,0.04539634914048396,0.09079269828096792,0.4993598405453236,0.04539634914048396,0.0,0.0,0.04539634914048396,0.04539634914048396,0.04539634914048396,0.09079269828096792,0.04539634914048396,0.09079269828096792,0.02269817457024198,0.1361890474214519,0.04539634914048396,0.0,0.02269817457024198,0.0,0.02269817457024198,0.1361890474214519,0.02269817457024198,0.0,0.02269817457024198,0.0,0.04539634914048396,0.0,0.0,0.0,0.0,0.02269817457024198,0.0,0.02269817457024198,0.02269817457024198,0.02269817457024198,0.02269817457024198,0.0,0.02269817457024198,0.0,0.0,0.02269817457024198,0.0,0.02269817457024198,0.0,0.0,0.02269817457024198,0.02269817457024198,0.06809452371072595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02269817457024198,0.02269817457024198,0.0,0.02269817457024198,0.02269817457024198,0.0,0.0,0.0,0.0,0.6809452371072595,0.20428357113217785,0.1361890474214519,0.1361890474214519,0.09079269828096792,0.09079269828096792,0.02269817457024198,0.11349087285120991,0.02269817457024198,0.0,0.0,0.04539634914048396,0.0,0.0,0.6355488879667754,0.2950762694131458,0.11349087285120991,0.09079269828096792,0.09079269828096792,0.5447561896858076,0.09079269828096792,0.3177744439833877,0.20428357113217785,0.11349087285120991,0.0,0.0,0.0,0.0,0.02269817457024198,0.0,0.02269817457024198,0.02269817457024198,0.0,0.0,0.0,1.2710977759335509,0.09079269828096792,0.0,0.02269817457024198,0.06809452371072595,1.248399601363309,0.0,0.04539634914048396,0.0,4.721220310610333,19.770110050680767,0.18158539656193584,0.0,0.11349087285120991,5.742638166271221,2.678384599288554,0.0,0.0,0.02269817457024198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"upland,CA",78624,82259,571600.0,14998,11691,4944,2401,0.03053774929,0.2115766178,78847,93994,647400,15092,11479,4837,2089,0.02649434982,0.2069324134,78940,101407,688800,15469,11989,5473,2242,0.02840131746,0.2212059792,0,14,1,0,0,0,0,0,0,1,9.880922219407145,0.5456129541096498,0.19256927792105288,0.16047439826754406,0.09628463896052644,0.03209487965350881,0.04814231948026322,0.08023719913377203,0.06418975930701762,0.03209487965350881,0.0,0.03209487965350881,0.04814231948026322,0.016047439826754405,0.016047439826754405,0.016047439826754405,0.03209487965350881,0.03209487965350881,0.016047439826754405,0.0,0.06418975930701762,0.0,0.0,0.0,0.016047439826754405,0.0,0.0,0.0,0.0,0.016047439826754405,0.03209487965350881,0.04814231948026322,0.0,0.0,0.0,0.016047439826754405,0.016047439826754405,0.016047439826754405,0.0,0.0,0.0,0.016047439826754405,0.0,0.016047439826754405,0.0,0.0,0.016047439826754405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016047439826754405,0.0,0.0,0.016047439826754405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7863245515109659,0.12837951861403524,0.04814231948026322,0.17652183809429847,0.03209487965350881,0.30490135670833374,0.0,0.14442695844078968,0.03209487965350881,0.016047439826754405,0.0,0.03209487965350881,0.0,0.0,0.16047439826754406,0.08023719913377203,0.04814231948026322,0.04814231948026322,0.016047439826754405,0.14442695844078968,0.016047439826754405,0.08023719913377203,0.03209487965350881,0.016047439826754405,0.0,0.0,0.0,0.016047439826754405,0.0,0.0,0.0,0.03209487965350881,0.0,0.0,0.016047439826754405,0.08023719913377203,0.0,0.0,0.0,0.0,0.03209487965350881,0.0,0.0,0.0,0.17652183809429847,2.3910685341864064,0.14442695844078968,0.0,0.0,0.11233207878728085,0.17652183809429847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"urbandale,IA",45037,100589,260000.0,13059,10148,3461,652,0.01447698559,0.3021737682,45591,111888,298500,13479,10610,3699,531,0.0116470356,0.3138558049,46026,113086,318800,13218,10550,3680,720,0.01564333203,0.3091730761,0,7,2,0,0,0,0,1,0,0,6.952592013209925,0.5192616139879442,0.09441120254326257,0.23602800635815643,0.3776448101730503,0.04720560127163129,0.0,0.0,0.0,0.14161680381489386,0.0,0.0,0.04720560127163129,0.04720560127163129,0.0,0.0,0.0,0.0,0.14161680381489386,0.04720560127163129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04720560127163129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04720560127163129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5105792406922012,0.2832336076297877,0.3776448101730503,0.3776448101730503,0.0,0.33043920890141903,0.04720560127163129,0.0,0.33043920890141903,0.0,0.04720560127163129,0.0,0.0,0.0,0.3776448101730503,0.14161680381489386,0.14161680381489386,0.14161680381489386,0.04720560127163129,0.33043920890141903,0.04720560127163129,0.2832336076297877,0.0,0.04720560127163129,0.0,0.0,0.0,0.04720560127163129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18882240508652515,0.0,0.0,0.0,0.09441120254326257,0.0,0.0,0.0,0.0,0.6136728165312068,9.016269842881576,0.2832336076297877,0.0,0.0,0.23602800635815643,0.23602800635815643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"utica,NY",64723,43509,106000.0,12345,4911,2194,2060,0.0318279437,0.1097755048,64728,48212,123800,12163,4975,2427,1949,0.03011061673,0.1143554567,64440,51513,133400,12514,5452,2392,1984,0.03078833023,0.1217256363,0,6,15,0,0,0,0,0,0,1,0.931098696461825,0.07224539854607581,0.0240817995153586,0.0,0.07224539854607581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0240817995153586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14449079709215162,0.0963271980614344,0.0240817995153586,0.0240817995153586,0.0,0.0,0.0,0.0,0.07224539854607581,0.0,0.0,0.0240817995153586,0.0,0.0,0.07224539854607581,0.0481635990307172,0.0240817995153586,0.0,0.0,0.07224539854607581,0.0,0.0481635990307172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0240817995153586,0.0240817995153586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07224539854607581,1.1077627777064958,0.1926543961228688,0.0,0.0,0.0240817995153586,0.120408997576793,0.0,0.0,0.0,0.1926543961228688,0.07224539854607581,0.0,0.4334723912764548,0.0240817995153586,0.0240817995153586,0.0,0.0240817995153586
